texto,label
"Sinais vitais instáveis, saturação de oxigênio criticamente baixa. Histórico de comorbidades relatado.",urgente
Paciente relata cansaço e mal-estar leve nos últimos dias.,atencao
"Dor lombar moderada, sem sinais neurológicos associados. Acompanhado por familiar.",atencao
"Pequena ferida com sinais iniciais de inflamação, sem pus.",atencao
Exame oftalmológico de rotina sem achados relevantes. Encaminhado pelo pronto atendimento.,normal
Exame oftalmológico de rotina sem achados relevantes. Encaminhado pelo pronto atendimento.,normal
"Exame de sangue dentro dos parâmetros normais, sem alterações significativas. Paciente do sexo masculino, 62 anos.",normal
"Paciente relata check-up de rotina, sem queixas relevantes. Sem histórico médico relevante.",normal
Reação alérgica grave com edema de glote e dificuldade respiratória. Histórico de comorbidades relatado.,urgente
"Resultado de exame de rotina normal, sem necessidade de intervenção. Paciente do sexo feminino, 45 anos.",normal
"Paciente relata tosse persistente há uma semana, sem falta de ar. Acompanhado por familiar.",atencao
Paciente com histórico de alergia relata leve reação cutânea.,atencao
"Sinais vitais instáveis, saturação de oxigênio criticamente baixa. Encaminhado pelo pronto atendimento.",urgente
"Resultado de exame de rotina normal, sem necessidade de intervenção.",normal
"Hemograma completo dentro da normalidade, sem sinais de infecção.",normal
"Consulta de retorno, paciente estável, sem sintomas novos.",normal
Reação alérgica grave com edema de glote e dificuldade respiratória. Acompanhado por familiar.,urgente
Paciente apresenta dor torácica intensa e falta de ar súbita. Encaminhado pelo pronto atendimento.,urgente
"Raio-x de tórax sem alterações, paciente assintomático. Paciente do sexo masculino, 62 anos.",normal
"Paciente relata tosse persistente há uma semana, sem falta de ar. Histórico de comorbidades relatado.",atencao
"Raio-x de tórax sem alterações, paciente assintomático. Histórico de comorbidades relatado.",normal
Paciente com histórico de alergia relata leve reação cutânea. Sem histórico médico relevante.,atencao
"Exame de sangue dentro dos parâmetros normais, sem alterações significativas. Encaminhado pelo pronto atendimento.",normal
"Exame de sangue dentro dos parâmetros normais, sem alterações significativas. Histórico de comorbidades relatado.",normal
"Glicemia de jejum levemente alterada, indicado acompanhamento nutricional.",atencao
"Vacinação de rotina realizada sem intercorrências. Paciente do sexo masculino, 62 anos.",normal
"Resultado de exame de rotina normal, sem necessidade de intervenção. Acompanhado por familiar.",normal
"Paciente com febre baixa persistente há 3 dias, sem outros sintomas graves.",atencao
"Sinais vitais instáveis, saturação de oxigênio criticamente baixa. Sem histórico médico relevante.",urgente
"Pressão arterial levemente elevada, recomendado acompanhamento.",atencao
"Resultado de exame de rotina normal, sem necessidade de intervenção. Acompanhado por familiar.",normal
"Reação alérgica grave com edema de glote e dificuldade respiratória. Paciente do sexo masculino, 62 anos.",urgente
Paciente com histórico de alergia relata leve reação cutânea. Sem histórico médico relevante.,atencao
"Glicemia de jejum levemente alterada, indicado acompanhamento nutricional. Acompanhado por familiar.",atencao
Paciente com histórico de alergia relata leve reação cutânea. Histórico de comorbidades relatado.,atencao
"Dor abdominal súbita e intensa com abdome em tábua, suspeita de abdome agudo. Histórico de comorbidades relatado.",urgente
Paciente com histórico de alergia relata leve reação cutânea. Histórico de comorbidades relatado.,atencao
"Glicemia de jejum levemente alterada, indicado acompanhamento nutricional. Paciente do sexo masculino, 62 anos.",atencao
"Dor lombar moderada, sem sinais neurológicos associados. Paciente do sexo masculino, 62 anos.",atencao
"Glicemia de jejum levemente alterada, indicado acompanhamento nutricional. Acompanhado por familiar.",atencao
Exame oftalmológico de rotina sem achados relevantes. Acompanhado por familiar.,normal
"Paciente comparece para avaliação preventiva anual, tudo normal. Paciente do sexo feminino, 45 anos.",normal
"Paciente relata cansaço e mal-estar leve nos últimos dias. Paciente do sexo masculino, 62 anos.",atencao
"Paciente relata bem-estar geral, sinais vitais normais. Encaminhado pelo pronto atendimento.",normal
"Pequena ferida com sinais iniciais de inflamação, sem pus. Sem histórico médico relevante.",atencao
"Paciente relata check-up de rotina, sem queixas relevantes. Acompanhado por familiar.",normal
"Paciente comparece para avaliação preventiva anual, tudo normal. Acompanhado por familiar.",normal
"Paciente relata bem-estar geral, sinais vitais normais. Acompanhado por familiar.",normal
"Paciente relata tosse persistente há uma semana, sem falta de ar. Sem histórico médico relevante.",atencao
Vacinação de rotina realizada sem intercorrências.,normal
"Hemorragia intensa, paciente com sinais de choque hipovolêmico.",urgente
"Paciente com febre alta e rigidez de nuca, suspeita de meningite. Paciente do sexo feminino, 45 anos.",urgente
"Hemograma completo dentro da normalidade, sem sinais de infecção. Histórico de comorbidades relatado.",normal
Vacinação de rotina realizada sem intercorrências. Histórico de comorbidades relatado.,normal
"Paciente relata tosse persistente há uma semana, sem falta de ar. Paciente do sexo masculino, 62 anos.",atencao
Exame oftalmológico de rotina sem achados relevantes. Histórico de comorbidades relatado.,normal
"Paciente relata tosse persistente há uma semana, sem falta de ar. Acompanhado por familiar.",atencao
"Paciente relata bem-estar geral, sinais vitais normais. Histórico de comorbidades relatado.",normal
Reação alérgica grave com edema de glote e dificuldade respiratória. Acompanhado por familiar.,urgente
"Paciente relata check-up de rotina, sem queixas relevantes. Acompanhado por familiar.",normal
Exame oftalmológico de rotina sem achados relevantes. Sem histórico médico relevante.,normal
"Paciente com histórico de alergia relata leve reação cutânea. Paciente do sexo masculino, 62 anos.",atencao
"Exame indica leve alteração em enzimas hepáticas, necessita reavaliação. Histórico de comorbidades relatado.",atencao
Reação alérgica grave com edema de glote e dificuldade respiratória. Sem histórico médico relevante.,urgente
"Paciente com febre baixa persistente há 3 dias, sem outros sintomas graves. Histórico de comorbidades relatado.",atencao
"Reação alérgica grave com edema de glote e dificuldade respiratória. Paciente do sexo feminino, 45 anos.",urgente
"Vacinação de rotina realizada sem intercorrências. Paciente do sexo masculino, 62 anos.",normal
"Paciente relata check-up de rotina, sem queixas relevantes. Acompanhado por familiar.",normal
Exame oftalmológico de rotina sem achados relevantes. Encaminhado pelo pronto atendimento.,normal
"Pequena ferida com sinais iniciais de inflamação, sem pus. Encaminhado pelo pronto atendimento.",atencao
"Paciente com febre alta e rigidez de nuca, suspeita de meningite. Paciente do sexo masculino, 62 anos.",urgente
"Paciente com histórico de alergia relata leve reação cutânea. Paciente do sexo feminino, 45 anos.",atencao
"Trauma craniano grave após acidente, paciente inconsciente. Acompanhado por familiar.",urgente
"Dor abdominal súbita e intensa com abdome em tábua, suspeita de abdome agudo. Paciente do sexo masculino, 62 anos.",urgente
"Raio-x de tórax sem alterações, paciente assintomático. Paciente do sexo feminino, 45 anos.",normal
"Queixa de dor abdominal leve a moderada, sem sinais de alarme.",atencao
Vacinação de rotina realizada sem intercorrências. Acompanhado por familiar.,normal
"Pressão arterial levemente elevada, recomendado acompanhamento. Acompanhado por familiar.",atencao
"Paciente relata check-up de rotina, sem queixas relevantes. Sem histórico médico relevante.",normal
"Paciente com histórico de alergia relata leve reação cutânea. Paciente do sexo feminino, 45 anos.",atencao
"Glicemia de jejum levemente alterada, indicado acompanhamento nutricional. Encaminhado pelo pronto atendimento.",atencao
"Pressão arterial levemente elevada, recomendado acompanhamento. Acompanhado por familiar.",atencao
Paciente relata cansaço e mal-estar leve nos últimos dias. Acompanhado por familiar.,atencao
Sinais de acidente vascular cerebral: perda de força e fala arrastada.,urgente
"Dor lombar moderada, sem sinais neurológicos associados. Acompanhado por familiar.",atencao
"Paciente relata bem-estar geral, sinais vitais normais. Paciente do sexo feminino, 45 anos.",normal
"Pressão arterial levemente elevada, recomendado acompanhamento. Sem histórico médico relevante.",atencao
"Paciente relata bem-estar geral, sinais vitais normais. Sem histórico médico relevante.",normal
"Glicemia de jejum levemente alterada, indicado acompanhamento nutricional.",atencao
"Paciente relata check-up de rotina, sem queixas relevantes. Acompanhado por familiar.",normal
"Paciente com febre baixa persistente há 3 dias, sem outros sintomas graves. Sem histórico médico relevante.",atencao
Sinais de acidente vascular cerebral: perda de força e fala arrastada. Acompanhado por familiar.,urgente
Paciente relata cansaço e mal-estar leve nos últimos dias. Acompanhado por familiar.,atencao
"Sinais vitais instáveis, saturação de oxigênio criticamente baixa.",urgente
Paciente com convulsões recorrentes e perda de consciência.,urgente
"Dor lombar moderada, sem sinais neurológicos associados.",atencao
"Trauma craniano grave após acidente, paciente inconsciente.",urgente
Paciente com convulsões recorrentes e perda de consciência. Acompanhado por familiar.,urgente
"Paciente com febre baixa persistente há 3 dias, sem outros sintomas graves. Paciente do sexo masculino, 62 anos.",atencao
Reação alérgica grave com edema de glote e dificuldade respiratória. Sem histórico médico relevante.,urgente
"Glicemia de jejum levemente alterada, indicado acompanhamento nutricional. Histórico de comorbidades relatado.",atencao
Exame oftalmológico de rotina sem achados relevantes.,normal
Paciente com histórico de alergia relata leve reação cutânea. Acompanhado por familiar.,atencao
Reação alérgica grave com edema de glote e dificuldade respiratória. Sem histórico médico relevante.,urgente
"Vacinação de rotina realizada sem intercorrências. Paciente do sexo feminino, 45 anos.",normal
"Sinais de acidente vascular cerebral: perda de força e fala arrastada. Paciente do sexo feminino, 45 anos.",urgente
"Exame de sangue dentro dos parâmetros normais, sem alterações significativas. Paciente do sexo feminino, 45 anos.",normal
"Paciente comparece para avaliação preventiva anual, tudo normal. Sem histórico médico relevante.",normal
"Hemograma completo dentro da normalidade, sem sinais de infecção. Paciente do sexo masculino, 62 anos.",normal
Paciente com histórico de alergia relata leve reação cutânea. Acompanhado por familiar.,atencao
Paciente relata cansaço e mal-estar leve nos últimos dias. Encaminhado pelo pronto atendimento.,atencao
"Trauma craniano grave após acidente, paciente inconsciente. Sem histórico médico relevante.",urgente
"Paciente relata bem-estar geral, sinais vitais normais. Acompanhado por familiar.",normal
Paciente relata cansaço e mal-estar leve nos últimos dias. Histórico de comorbidades relatado.,atencao
"Dor lombar moderada, sem sinais neurológicos associados. Paciente do sexo feminino, 45 anos.",atencao
Paciente com histórico de alergia relata leve reação cutânea. Sem histórico médico relevante.,atencao
"Glicemia de jejum levemente alterada, indicado acompanhamento nutricional. Paciente do sexo feminino, 45 anos.",atencao
